1,-77.0080596796461,-12.103241847055
2,-76.9974424893425,-12.1025451004444
3,-77.0092769687367,-12.0955975511925
4,-77.0077643865845,-12.1033240102986
5,-77.0009562564093,-12.1026095143005
6,-77.0054459248999,-12.102706236423
7,-77.0015398654458,-12.0997108682434
